Zip,energy_kwh,capacity_kw,num_projects,energy_per_kw,capacity_factor,avg_project_size,log_energy,kmeans_cluster,zip,lat,lng,cluster,cluster_name
12134,495112,421.78999999999996,48,1173.835320894284,0.13399946585551187,8.787291666666667,13.11254129832655,0,12134,43.2662,-74.22876,0,Medium Production Zone
12136,463609,394.95,37,1173.842258513736,0.13400025782120273,10.674324324324324,13.046798960534339,0,12136,42.43618,-73.55836,0,Medium Production Zone
12137,4626596,3941.4,49,1173.8458415791342,0.13400066684693315,80.43673469387755,15.347332166624568,1,12137,42.85609,-74.12773,1,High Production Zone
12138,719217,612.72,64,1173.810223266745,0.1339966008295371,9.57375,13.485919789635034,1,12138,42.74721,-73.37207,1,High Production Zone
12139,20480,17.45,2,1173.6389684813755,0.13397705119650405,8.725,9.92725290608639,0,12139,43.53729,-74.56482,0,Medium Production Zone
12140,476289,405.73,35,1173.9062923619156,0.13400756762122323,11.592285714285715,13.07378219139744,0,12140,42.69179,-73.56269,0,Medium Production Zone
12141,10300,8.78,1,1173.120728929385,0.13391789143029512,8.78,9.239996256883693,2,,,,2,Low Production Zone
12143,1915088,1631.45,94,1173.8563854240092,0.13400187048219284,17.35585106382979,14.465274654712767,1,12143,42.48579,-73.85204,1,High Production Zone
12144,6069275,5170.42,440,1173.8456450346393,0.13400064441034695,11.750954545454546,15.61874988079828,1,12144,42.62974,-73.71811,1,High Production Zone
12147,206283,175.75,22,1173.7297297297298,0.13398741206960385,7.988636363636363,12.237009139095758,0,12147,42.51463,-74.15546,0,Medium Production Zone
12148,29210938,24884.95,88,1173.8395295148273,0.13399994629164694,282.7835227272727,17.1900538203724,1,12148,42.83454,-73.84743,1,High Production Zone
12149,197568,168.31,22,1173.8339967916345,0.13399931470224138,7.650454545454545,12.19384316939745,0,12149,42.61829,-74.56493,0,Medium Production Zone
12150,921910,785.37,16,1173.8543616384634,0.13400163945644558,49.085625,13.734203968595315,1,12150,42.87857,-74.05383,1,High Production Zone
12151,484241,412.53000000000003,13,1173.8322061425836,0.13399911029024925,31.733076923076926,13.09034006074042,0,12151,42.92512,-73.78874,0,Medium Production Zone
12153,271758,231.5,19,1173.900647948164,0.1340069232817539,12.18421052631579,12.512670923110297,0,12153,42.64044,-73.46871,0,Medium Production Zone
12154,18787660,16005.279999999999,69,1173.8413823438266,0.1340001578018067,231.9605797101449,16.74871088253426,1,12154,42.9377,-73.60063,1,High Production Zone
12155,146776,125.03,12,1173.9262576981525,0.13400984676919547,10.419166666666667,11.896669707138306,0,12155,42.59561,-74.82455,0,Medium Production Zone
12156,445076,379.15999999999997,38,1173.847452262897,0.13400085071494258,9.977894736842105,13.006002579887637,0,12156,42.47719,-73.74355,0,Medium Production Zone
12157,1214062,1034.24,99,1173.868734529703,0.13400328019745467,10.446868686868687,14.009483143818532,1,12157,42.66588,-74.29885,1,High Production Zone
12158,19023841,16206.51,122,1173.8394632774114,0.1339999387302981,132.84024590163935,16.76120359257964,1,12158,42.54063,-73.82091,1,High Production Zone
12159,4752727,4048.86,175,1173.8432546445172,0.13400037153476224,23.136342857142857,15.374229326944102,1,12159,42.6424,-73.88604,1,High Production Zone
12160,219667,187.15,20,1173.748330216404,0.1339895354128315,9.3575,12.299872594600846,0,12160,42.75887,-74.3672,0,Medium Production Zone
12161,17304,14.74,2,1173.9484396200814,0.13401237895206408,7.37,9.758750756069444,0,12161,42.53606,-73.85486,0,Medium Production Zone
12164,73821,62.89,7,1173.8114167594213,0.13399673707299328,8.984285714285715,11.209412069145728,0,12164,43.55385,-74.35818,0,Medium Production Zone
12165,93885,79.97999999999999,6,1173.855963990998,0.13400182237340158,13.329999999999998,11.449836559298939,0,12165,42.31057,-73.50767,0,Medium Production Zone
12166,220250,187.63,23,1173.8527953951927,0.13400146066155166,8.157826086956522,12.302523084083237,0,12166,42.8387,-74.45279,0,Medium Production Zone
12167,2107339,1795.25,19,1173.8415262498258,0.1340001742294322,94.48684210526316,14.560937046640424,1,12167,42.42076,-74.58407,1,High Production Zone
12168,486888,414.78,45,1173.8463763923044,0.13400072789866488,9.217333333333332,13.095791450007601,0,12168,42.56099,-73.38082,0,Medium Production Zone
12169,83020,70.73,9,1173.7593666054008,0.13399079527458913,7.858888888888889,11.326848866824777,0,12169,42.58644,-73.44276,0,Medium Production Zone
12170,1076040,916.67,68,1173.8575496089106,0.13400200338001264,13.480441176470588,13.888799123067145,1,12170,42.99684,-73.66309,1,High Production Zone
12172,48142,41.01,5,1173.9088027310413,0.13400785419304123,8.202,10.781931027633833,0,12172,42.28913,-73.73955,0,Medium Production Zone
12173,530830,452.23,52,1173.8053645269,0.13399604617886984,8.69673076923077,13.18219898214629,0,12173,42.38753,-73.76027,0,Medium Production Zone
12174,247422,210.78,22,1173.840022772559,0.1340000025996072,9.58090909090909,12.41885470147467,0,12174,42.35336,-73.72854,0,Medium Production Zone
12175,191728,163.32,22,1173.9407298554984,0.13401149884195188,7.423636363636363,12.16383819563097,0,12175,42.5515,-74.55282,0,Medium Production Zone
12176,97112,82.74,8,1173.7007493352671,0.1339841038053958,10.3425,11.483630527913204,0,12176,42.38014,-73.96713,0,Medium Production Zone
12177,127533,108.64999999999999,10,1173.7965945697194,0.1339950450422054,10.864999999999998,11.75613827469805,0,12177,42.951,-74.28714,0,Medium Production Zone
12180,34580810,29459.55,593,1173.8404014996836,0.1340000458332972,49.678836424957844,17.35880949080733,1,12180,42.75062,-73.60223,1,High Production Zone
12182,1439044,1225.8899999999999,154,1173.8769383876206,0.13400421671091559,7.960324675324674,14.179490257097024,1,12182,42.80045,-73.63286,1,High Production Zone
12183,100575,85.68,1,1173.844537815126,0.13400051801542534,85.68,11.518668939597294,0,12183,42.74743,-73.69256,0,Medium Production Zone
12184,11217778,9556.51,154,1173.8362644940464,0.1339995735723797,62.05525974025974,16.233010488374994,1,12184,42.42049,-73.65421,1,High Production Zone
12185,446798,380.63,42,1173.8381105010114,0.13399978430376844,9.062619047619048,13.009864108036808,0,12185,42.90329,-73.53123,0,Medium Production Zone
12186,1667930,1420.8799999999999,153,1173.8711221215024,0.13400355275359616,9.286797385620915,14.32709449413872,1,12186,42.62751,-73.97066,1,High Production Zone
12187,177908,151.56,15,1173.8453417788335,0.13400060979210426,10.104000000000001,12.089027462593508,0,12187,42.62196,-74.46226,0,Medium Production Zone
12188,1749468,1490.32,163,1173.8874872510603,0.1340054209190708,9.143067484662577,14.374822871284506,1,12188,42.81988,-73.69582,1,High Production Zone
12189,3026441,2578.2,214,1173.8581180668684,0.13400206827247355,12.047663551401868,14.922898230079362,1,12189,42.73626,-73.71765,1,High Production Zone
12190,59928,51.05,6,1173.9079333986288,0.13400775495418138,8.508333333333333,11.000915807179194,0,12190,43.47353,-74.27331,0,Medium Production Zone
12192,494042,420.87,40,1173.8589113027776,0.134002158824518,10.52175,13.110377836916317,0,12192,42.40291,-73.82828,0,Medium Production Zone
12193,4180535,3561.41,90,1173.8426634394805,0.13400030404560279,39.57122222222222,15.245950025945291,1,12193,42.5157,-74.04497,1,High Production Zone
12194,87162,74.24,12,1174.0571120689656,0.13402478448275865,6.1866666666666665,11.375535207924688,0,12194,42.52443,-74.45965,0,Medium Production Zone
12195,22249,18.95,2,1174.089709762533,0.13402850568065444,9.475,10.010097287594386,0,12195,42.48664,-73.47099,0,Medium Production Zone
12196,524122,446.48,51,1173.8980469449918,0.13400662636358354,8.75450980392157,13.169481668582169,0,12196,42.63157,-73.61698,0,Medium Production Zone
12197,436819,372.13,42,1173.8344127052374,0.13399936218096317,8.860238095238095,12.987276489910402,0,12197,42.61136,-74.72774,0,Medium Production Zone
12198,1128503,961.41,100,1173.7999396719401,0.13399542690318952,9.6141,13.93640341976158,1,12198,42.67673,-73.63404,1,High Production Zone
12202,1359181,1157.91,48,1173.8226632467117,0.13399802091857438,24.123125,14.122393606168002,1,12202,42.63378,-73.76322,1,High Production Zone
12203,3983251,3393.37,326,1173.8333868691007,0.13399924507638136,10.409110429447852,15.197609129055184,1,12203,42.68108,-73.84822,1,High Production Zone
12204,2196264,1871.03,83,1173.8261813012084,0.133998422522969,22.542530120481928,14.602268748283684,1,12204,42.68802,-73.72852,1,High Production Zone
12205,9845803,8387.630000000001,561,1173.848035738343,0.13400091732172867,14.951212121212123,16.102555932541105,1,12205,42.71896,-73.82934,1,High Production Zone
12206,1175573,1001.5,46,1173.8122815776335,0.13399683579653351,21.77173913043478,13.977267096916218,1,12206,42.67445,-73.78253,1,High Production Zone
12207,434950,370.53999999999996,7,1173.8273870567282,0.13399856016629316,52.93428571428571,12.982988660047885,0,12207,42.65728,-73.74608,0,Medium Production Zone
12208,2079709,1771.72,245,1173.8361592125166,0.13399956155394024,7.231510204081633,14.547739018880277,1,12208,42.65331,-73.8102,1,High Production Zone
12209,1298269,1106.0,154,1173.8417721518988,0.13400020230044507,7.181818181818182,14.076543166941265,1,12209,42.63807,-73.7899,1,High Production Zone
12210,458436,390.56,39,1173.7914789020892,0.13399446106188234,10.014358974358974,13.03557815665763,0,12210,42.65996,-73.75818,0,Medium Production Zone
12211,2431681,2071.57,205,1173.8348209329156,0.13399940878229627,10.105219512195124,14.70409375693986,1,12211,42.70582,-73.76407,1,High Production Zone
12249,8240,7.02,1,1173.789173789174,0.13399419792113856,7.02,9.016876974763383,0,,,,0,Medium Production Zone
12301,7677,6.54,1,1173.8532110091744,0.13400150810607012,6.54,8.946114375560743,0,,,,0,Medium Production Zone
12302,50142329,42716.47,460,1173.8406520950819,0.13400007444007783,92.86189130434782,17.730376119499052,1,12302,42.88182,-73.98204,1,High Production Zone
12303,7219379,6150.179999999999,461,1173.8484076888808,0.1340009597818357,13.340954446854662,15.79227963460557,1,12303,42.74956,-73.9246,1,High Production Zone
12304,5240309,4464.27,279,1173.8333478933844,0.1339992406270987,16.000967741935487,15.471891214852667,1,12304,42.7741,-73.8973,1,High Production Zone
12305,3257433,2775.02,13,1173.8412696124713,0.13400014493293053,213.46307692307693,14.99645032683958,1,12305,42.81215,-73.95043,1,High Production Zone
12306,22574165,19230.94,547,1173.8461562461325,0.13400070276782336,35.157111517367454,16.9323167130633,1,12306,42.80481,-74.02857,1,High Production Zone
12307,559922,477.01,29,1173.8160625563405,0.13399726741510737,16.448620689655172,13.23555455325734,0,12307,42.80503,-73.93364,0,Medium Production Zone
12308,2710271,2308.87,100,1173.851711010148,0.13400133687330454,23.0887,14.812559556822942,1,12308,42.82157,-73.91999,1,High Production Zone
12309,11960070,10188.83,507,1173.8413537177478,0.13400015453398947,20.096311637080866,16.29708424292399,1,12309,42.79915,-73.86951,1,High Production Zone
12401,33030386,28138.8,732,1173.8377613828593,0.1339997444500981,38.440983606557374,17.312938513919587,1,12401,41.93558,-74.05278,1,High Production Zone
12402,2216022,1887.84,1,1173.8399440630562,0.13399999361450415,1887.84,14.611224705856822,1,,,,1,High Production Zone
12404,8096884,6897.74,127,1173.8459263468906,0.13400067652361763,54.31291338582677,15.906989977776234,1,12404,41.81464,-74.23593,1,High Production Zone
12405,163217,139.06,15,1173.7163814180929,0.13398588828973662,9.270666666666667,12.002842009547841,0,12405,42.32139,-74.08988,0,Medium Production Zone
12406,138045,117.6,9,1173.8520408163265,0.1340013745224117,13.066666666666666,11.835342241929462,0,12406,42.10202,-74.55241,0,Medium Production Zone
12407,85754,73.06,9,1173.7476047084588,0.1339894525922898,8.117777777777778,11.35924967236618,0,12407,42.31761,-74.35824,0,Medium Production Zone
12409,503793,429.21999999999997,46,1173.7407390149574,0.1339886688373239,9.330869565217391,13.129922733341836,0,12409,42.04364,-74.16684,0,Medium Production Zone
12410,31008,26.419999999999998,3,1173.656320968963,0.13397903207408254,8.806666666666667,10.342032763912483,0,12410,42.0699,-74.44976,0,Medium Production Zone
12411,168223,143.31,13,1173.8399274300468,0.13399999171575874,11.023846153846154,12.033051703619174,0,12411,41.87608,-74.04552,0,Medium Production Zone
12412,681118,580.25,24,1173.835415769065,0.13399947668596632,24.177083333333332,13.431492312890828,0,12412,42.01273,-74.27957,0,Medium Production Zone
12413,6234312,5311.05,48,1173.8379416499563,0.1339997650285338,110.64687500000001,15.64557894658286,1,12413,42.31255,-74.02123,1,High Production Zone
12414,1966128,1674.92,188,1173.8638263320038,0.13400271990091367,8.909148936170213,14.491577192999518,1,12414,42.22399,-73.92037,1,High Production Zone
12416,58856,50.14,6,1173.8332668528121,0.1339992313758918,8.356666666666667,10.982866052088939,0,12416,42.10067,-74.28871,0,Medium Production Zone
12417,58386,49.74,8,1173.8238841978286,0.13399816029655578,6.2175,10.974848541296925,0,12417,41.90682,-73.98998,0,Medium Production Zone
12418,86954,74.08,7,1173.7850971922246,0.13399373255619004,10.582857142857142,11.373146022441944,0,12418,42.35877,-74.16173,0,Medium Production Zone
12419,206123,175.58,23,1173.9548923567604,0.13401311556584022,7.633913043478262,12.236233208425025,0,12419,41.85962,-74.10349,0,Medium Production Zone
12420,211303,180.02,20,1173.7751360959892,0.13399259544474762,9.001000000000001,12.261053133855636,0,12420,41.67113,-74.3793,0,Medium Production Zone
12421,74432,63.41,7,1173.8211638542816,0.133997849755055,9.058571428571428,11.217654670869772,0,12421,42.2486,-74.54307,0,Medium Production Zone
12422,123433,105.15,13,1173.8754160722776,0.13400404293062532,8.088461538461539,11.723461879245203,0,12422,42.3926,-74.20334,0,Medium Production Zone
12423,297327,253.3,25,1173.8136596920647,0.1339969931155325,10.132,12.602591185513432,0,12423,42.37921,-74.10974,0,Medium Production Zone
12424,63520,54.11,7,1173.9050083163925,0.13400742104068408,7.7299999999999995,11.059125838870145,0,12424,42.24686,-74.13529,0,Medium Production Zone
12427,119705,101.98,13,1173.8085899195921,0.13399641437438264,7.844615384615385,11.692794015603116,0,12427,42.14078,-74.13729,0,Medium Production Zone
12428,7767583,6617.22,98,1173.8438498342205,0.13400043947879228,67.52265306122449,15.865469734481177,1,12428,41.73903,-74.44489,1,High Production Zone
12429,1215236,1035.26,19,1173.846183567413,0.134000705886691,54.48736842105263,14.010449677463116,1,12429,41.8291,-73.97495,1,High Production Zone
12430,135342,115.3,16,1173.824804856895,0.13399826539462273,7.20625,11.81556757593629,0,12430,42.20346,-74.49959,0,Medium Production Zone
12431,3806582,3242.85,42,1173.8384445780719,0.13399982244041916,77.21071428571429,15.15224249429825,1,12431,42.36032,-74.02069,1,High Production Zone
12432,89681,76.41,11,1173.681455306897,0.13398190129074167,6.946363636363636,11.40402535901387,0,12432,42.04431,-73.94446,0,Medium Production Zone
12433,363854,309.98,32,1173.7983095683592,0.13399524081830583,9.686875,12.804510715607432,0,12433,42.00337,-74.15849,0,Medium Production Zone
12434,7897,6.73,1,1173.4026745913818,0.13395007700814862,6.73,8.974364841846596,0,12434,42.36051,-74.50076,0,Medium Production Zone
12435,559505,476.65999999999997,14,1173.803130113708,0.13399579110887078,34.04714285714285,13.234809530537207,0,12435,41.7288,-74.5187,0,Medium Production Zone
12436,155667,132.63,16,1173.6937344492196,0.1339833030193173,8.289375,11.955480813256735,0,12436,42.19555,-74.07411,0,Medium Production Zone
12438,27743,23.630000000000003,2,1174.0584003385525,0.13402493154549688,11.815000000000001,10.230774879580268,0,12438,42.20791,-74.60127,0,Medium Production Zone
12439,81992,69.84,8,1173.9977090492555,0.13401800331612504,8.73,11.31438915674886,0,12439,42.29608,-74.18386,0,Medium Production Zone
12440,1047273,892.18,104,1173.835997220292,0.13399954306167716,8.578653846153845,13.861701155710689,1,12440,41.77871,-74.17726,1,High Production Zone
12441,21288,18.14,2,1173.5391400220508,0.13396565525365875,9.07,9.96594578637574,0,12441,42.1353,-74.50865,0,Medium Production Zone
12442,289775,246.88,28,1173.7483797796501,0.13398954107073632,8.817142857142857,12.576863489704317,0,12442,42.21526,-74.23674,0,Medium Production Zone
12443,1247875,1063.09,94,1173.8187735751442,0.13399757689213976,11.309468085106381,14.036953464000721,1,12443,41.93397,-74.08537,1,High Production Zone
